A_id,B_id
26,39928
26,7161
26,7162
26,39931
26,39932
33297,39948
33297,39949
33297,7182
33297,39950
33297,7183
33297,7184
32938,7190
32938,39958
32938,39959
32938,39961
32938,7194
448,39965
448,39966
448,7199
448,7201
448,7202
448,7203
448,7205
448,39973
448,39975
448,7207
685,39987
685,7220
685,7222
685,7223
443,40006
443,40007
443,7240
443,7243
33185,7253
33185,7254
33185,40024
33185,7257
33324,40032
33324,7264
33324,7265
32768,40044
32768,40045
32768,40047
32768,7280
32768,40049
32768,7282
32768,40050
32768,40051
32768,7283
33471,40058
33471,7291
33471,7292
33471,7294
33471,40064
33471,7300
32903,7314
32903,7316
32903,40088
32903,40089
32903,7321
32903,7323
32903,40091
32903,7324
32912,40099
32912,40100
32912,7333
32912,40102
32912,40104
32912,40108
32912,7341
32912,7342
32912,40111
32912,7345
501,40125
501,7358
501,40126
501,7360
501,40128
33298,40150
33298,40152
617,7392
617,40161
617,7393
617,7395
617,7396
712,40173
712,7408
712,40176
712,40178
712,7410
712,7412
33042,40195
33042,7427
33042,7428
33042,40197
33042,7431
33042,7433
33042,40201
283,7444
283,7449
283,7450
283,40218
283,7451
283,7453
32935,7460
32935,40229
32935,40230
32935,7462
32935,7463
32935,7464
361,7466
361,7467
361,40236
361,7470
425,7477
425,40248
425,40249
425,7481
425,7483
425,7484
425,40253
425,7485
425,40254
246,40260
246,7492
246,7493
246,40264
246,7496
246,7497
246,7498
246,40266
246,40267
495,40276
495,7508
495,7510
495,40278
495,7512
322,40284
322,7517
322,7518
322,40287
33496,7524
33496,40294
33496,7527
33496,7529
33496,40299
442,7541
442,40310
442,7542
442,7543
442,7547
442,7548
442,7549
442,40318
442,40320
442,40321
403,40333
403,40334
403,40336
403,7568
403,40337
403,7569
403,40340
33405,7583
33405,7586
33405,40356
33405,7588
33405,7589
33405,7590
207,40370
207,7602
207,7603
207,40371
207,7604
534,7607
534,40376
534,7612
534,40381
534,40383
534,40384
534,40385
534,40386
534,40388
291,40393
291,40395
291,40398
711,7635
711,40404
711,7637
711,40405
711,40406
143,7647
143,40418
143,7650
143,40420
143,7653
143,40421
143,7654
143,40422
33441,7657
33441,7659
33150,7669
33150,40438
33150,40441
33150,7673
33150,40442
33150,40443
33150,7676
33150,7677
33150,40446
33150,7678
33434,7687
33434,40462
33434,7695
33434,40464
33434,7697
33434,40465
33434,7698
33434,7699
33434,40468
254,7702
254,40470
254,7703
254,40472
254,7708
254,40476
254,40477
254,40478
254,40479
33085,7727
33085,40496
33085,7728
33085,7729
33085,7730
33085,7731
33085,40501
33085,40505
32925,7739
32925,40507
32925,7740
32925,7741
32797,7750
32797,7751
441,40524
441,7756
32985,40534
32985,7766
32985,7767
32985,40536
33359,7783
33359,40552
33359,7786
33359,40554
33359,40555
33359,7788
33359,40556
33359,7790
33359,7793
33359,7794
598,40574
598,7806
598,40576
598,7810
598,7811
598,40582
598,40583
598,40585
32972,40589
32972,40590
32972,7823
32972,40594
32972,7827
32972,40595
32972,7828
32972,40596
754,7846
754,40614
754,40615
754,7850
754,40619
461,40624
461,7856
461,40625
461,7858
461,40626
461,40627
461,40629
461,7861
461,40637
461,7872
433,40647
433,7880
433,40648
433,40649
433,40650
433,7883
433,40651
631,7892
631,7896
631,40665
631,7898
33503,7906
33503,7910
33503,40678
33503,7911
33503,40680
33503,40681
33096,40690
33096,40692
33096,7925
33096,40694
33096,7926
33096,7927
33096,7933
33096,7934
33096,7935
33096,7937
398,40713
398,7947
398,40716
398,40717
398,40718
398,40719
398,7951
398,7952
618,7966
618,40737
618,40738
618,7972
618,40741
618,7974
667,40755
667,7988
667,7989
33165,40762
33165,7995
33165,7996
33368,8005
33368,40773
33368,40774
33368,40775
33368,40776
33368,40777
33368,40778
33368,8010
32776,8016
32776,8018
32776,40786
32776,40787
32776,8020
32776,40789
32776,40790
33092,40795
33092,40796
33092,8029
33092,8030
33092,40799
455,40804
455,8038
455,8040
455,40808
455,8041
455,8042
455,8043
362,8062
362,8063
362,40831
362,40832
362,8064
362,8065
362,40833
140,40840
140,40842
45,8087
45,40855
45,40856
45,40859
45,8093
45,40862
45,40863
45,8095
45,40867
18,40876
18,8109
18,8110
18,40878
18,40879
18,40881
18,8114
18,40883
33063,8131
33063,40900
33063,8133
33063,8134
33063,8135
33200,8142
33200,40911
33200,8143
33200,8145
33200,40914
33200,8147
33200,8148
33200,40919
765,40927
765,8160
765,40929
765,8163
33003,40938
33003,40939
33003,40940
33003,40943
33003,8177
33371,40948
33371,40950
33371,40952
33371,8184
33371,40954
33371,8186
33371,8188
33371,40956
33371,40957
33039,8193
33039,40963
33039,8196
33039,40965
33039,8197
33039,40966
33039,8200
33039,8201
33039,40972
33039,8206
33421,8210
33421,40979
33421,8211
33421,40980
33421,40981
33421,8213
33421,8214
264,40986
264,40987
628,8230
628,8232
628,8233
628,41001
628,41002
628,8234
164,8246
164,8248
164,8251
164,8252
164,8253
164,8254
164,41022
164,41024
32843,41034
32843,8266
32843,8268
32843,8269
32843,8270
32843,8275
32843,8276
32843,8279
622,8290
622,41059
622,41060
622,8293
622,8295
622,8297
622,8298
644,41067
644,41070
62,8311
62,8312
62,41080
62,8313
62,8314
62,41083
62,8315
62,8316
62,41085
62,8318
33204,41093
33204,41095
33204,8328
33204,41098
33204,41100
33204,8332
33204,41101
33204,41102
33204,8334
33204,8340
615,41116
615,41118
615,8351
615,8352
615,8358
615,41127
615,8360
615,8362
615,41131
32963,8369
32963,41138
32963,41139
32963,41141
32963,8374
32963,8375
32963,41144
32963,41145
32963,8377
32963,8380
33370,8392
33370,41160
33370,8393
616,8403
616,8405
616,41173
616,41174
616,41175
616,8408
33253,8415
33253,41185
33253,8422
33253,41191
33439,41199
33439,41202
33439,8434
33439,8435
33439,8436
33439,41204
33439,41206
33439,8439
33439,41208
603,8442
603,41210
603,8443
603,41212
603,8444
603,41213
603,8447
613,8450
613,8451
613,8452
613,8454
33002,41228
33002,8460
33002,41229
33002,8463
33002,8464
33002,41235
212,41239
212,8471
772,41250
772,8482
772,8487
772,41257
772,41258
772,8491
772,41260
32890,8505
32890,41275
32890,8507
32890,8508
32890,41279
32890,8512
32890,41280
32890,41282
32890,41283
321,41292
321,8524
321,41294
321,8527
321,41296
321,41297
321,8529
321,41298
33300,8537
33300,41305
33300,8538
33300,41310
33300,41312
33300,8545
33300,41314
33300,41315
48,41321
48,8553
48,41322
48,41323
48,41328
313,8567
313,41336
33281,41348
33281,8580
33281,8581
473,8587
473,8591
473,41359
473,8592
33341,41369
33341,41376
33341,8608
33341,8609
33341,41378
33341,8611
33341,41379
33341,8612
33341,8613
32956,8618
32956,41386
32956,8619
32956,41388
32956,8620
32956,8621
608,8624
608,41392
608,8625
33284,41396
33284,8629
33284,8630
33155,8642
33155,41415
33155,41416
33155,41417
33155,8649
33155,8650
33476,8661
33476,41430
33476,8662
33476,41433
33476,41434
33476,41436
625,41438
625,41439
625,8672
214,8677
214,41446
214,41447
214,8679
510,8681
510,41450
510,8683
510,41452
59,41459
59,8692
59,8696
59,8697
59,41465
59,8698
81,8709
81,41478
81,8710
81,8711
81,41480
81,41482
81,8715
95,41489
95,41490
95,41492
95,8726
95,41494
95,41495
95,41497
95,41498
95,8733
95,41502
32983,41507
32983,41512
32983,41513
32983,8745
32983,41514
32983,41515
32983,41516
33472,8760
33472,8761
33472,41531
33472,41532
308,41533
308,8766
465,8768
465,41537
465,8769
758,8778
758,41547
758,41548
517,41555
517,41561
517,8793
517,8794
517,41564
33418,41574
33418,41575
33418,8807
33418,41577
33418,8812
33418,41580
33418,8813
33418,8815
33418,41585
504,41602
504,41604
504,8836
32953,8843
32953,41611
32953,8844
32953,41613
32953,8846
32953,8850
32953,41620
32953,8852
32953,41622
33478,41634
33478,41638
32988,41641
32988,41644
32988,8877
32988,41645
32988,41646
32988,41648
32988,41649
32868,41660
32868,8892
32868,41661
32868,8893
32868,41665
32868,41666
33228,8914
33228,41683
33228,41684
657,8929
657,8931
657,8932
657,41700
44,41714
44,8950
44,8951
44,8956
44,41724
44,41725
44,41726
44,41728
44,8961
192,8973
192,8974
192,41742
192,41744
192,8977
192,8978
192,41747
33167,41755
33167,41757
33167,41758
33167,8990
33167,41759
33167,41761
33167,8994
33167,8997
33167,8998
33167,41768
338,9010
338,9012
338,41781
338,9013
338,9016
33179,41789
33179,41790
33179,41791
33179,41792
33179,9024
35,9028
35,41798
35,41800
10,9039
10,9040
10,9041
10,9042
10,9044
10,41812
10,41813
32818,9057
32818,41825
32818,9058
32818,41826
32818,9060
32818,41828
32818,9061
32818,41829
32818,41830
32818,9062
33516,9072
33516,41840
33516,9073
33516,41841
33516,41842
33516,9074
33516,9075
33516,41844
562,9079
562,9080
562,9081
562,9083
562,9084
289,9086
289,41855
289,9087
289,41857
289,9089
289,41858
289,9090
289,9092
33098,41863
33098,41864
33098,9096
33098,41865
33098,41867
33098,9100
731,41882
731,41883
731,41884
731,41885
731,9119
731,41889
434,41897
434,9129
434,41898
434,9130
434,9131
434,41900
434,9133
434,41902
434,9134
434,41903
489,9140
489,41911
556,41924
556,9157
556,41925
556,41926
556,9158
556,41928
33079,9167
33079,9168
33079,9169
33079,41938
33130,41949
33130,9181
33130,41950
33130,9182
33016,9186
33016,41954
33016,9188
33016,9191
33016,41959
33016,9192
33016,41960
33016,41963
33016,41964
32989,9211
32989,41979
32989,9212
32989,41981
32989,9215
32989,41985
32989,41986
32989,9218
33266,9232
33266,9233
33266,42001
33266,42002
33266,9234
33266,42003
355,42013
355,9245
355,9247
355,9249
355,9251
355,9252
355,42020
355,42021
355,42023
355,9256
607,42036
607,42037
607,9270
607,42040
607,42041
607,42042
33527,42056
33527,9288
33527,9289
33527,9291
142,9303
142,42072
142,9304
142,9306
142,9308
142,42076
142,9309
142,42078
518,9318
518,42087
518,42089
518,9325
518,9326
518,42095
518,9328
694,9332
694,42102
694,9335
694,42103
694,42104
694,42105
32995,9345
32995,42113
703,9351
703,42119
703,9352
703,42122
703,9356
703,42125
703,9357
703,9360
703,9361
703,42129
33491,9369
33491,42137
33491,42138
33491,9370
33491,42141
32889,9375
32889,42146
32889,9379
32889,42148
32889,9380
32889,9381
32889,9382
32889,42152
32889,42153
32961,42164
32961,9400
32961,42169
32961,9401
32961,9402
32961,42171
32961,42172
32961,9404
32961,9406
32961,9407
33243,42181
33243,9413
33243,42182
33243,42183
33243,42184
33243,42185
33243,9418
33243,42186
33243,9419
165,9422
165,42190
165,42191
165,42192
165,9427
165,9428
165,9429
165,42197
165,42198
32964,42210
32964,42211
32964,42217
32964,42218
32964,42219
32964,42220
33036,42230
33036,42231
33036,42232
33036,9464
33036,42233
33036,42234
33172,42243
33172,9475
33172,42244
33172,42245
33172,9479
33172,42247
33484,42261
33484,42262
32975,42271
32975,9507
32975,42276
32975,42277
32975,9511
32975,42279
32975,42281
32975,9513
32975,9514
32975,9515
650,9527
650,9529
650,42297
33007,42304
33007,42305
33007,9538
33007,42306
33007,42307
33007,9540
33007,9543
32923,42316
32923,9548
32923,9549
32923,42320
32923,9553
32923,42323
32923,42324
33140,9564
33140,9565
33140,42337
33140,9570
33409,42351
33409,42352
33409,9585
33409,42353
33409,9586
184,9600
184,9602
184,42371
184,42380
184,9614
184,9616
184,42385
184,42386
408,9626
408,42394
408,9628
408,42398
408,9630
408,9631
408,42399
408,42400
408,42402
408,9634
33112,42418
33112,9650
33112,42419
33112,9652
33112,42421
33112,42424
33112,9657
33112,9658
33112,9659
344,42434
344,9669
344,42437
652,42457
652,9691
652,42462
652,9694
652,9695
652,42463
652,42464
652,9697
741,42478
741,9711
741,42482
741,9715
741,9716
741,42486
741,9720
741,42489
741,42490
741,9722
33012,9730
33012,42499
33012,42501
33012,42502
33012,9735
33012,42504
33012,42505
369,42519
369,9752
369,9753
369,42521
369,9754
369,42523
369,9756
369,9757
369,42526
33456,9765
33456,9767
33456,42536
33456,42538
33456,9771
69,9778
69,42548
69,9781
69,9782
69,42550
69,9783
69,42552
69,42556
69,42557
69,9793
508,9795
508,42564
508,42565
508,9799
508,42568
508,9801
508,42571
508,9803
508,9804
306,42577
306,42578
306,9811
306,42579
306,9812
306,42582
306,9815
444,9832
444,42602
444,9835
444,42603
444,42604
444,42605
444,42606
33288,42620
33288,42621
33288,42624
33288,9857
33288,42626
33288,42627
32830,9864
32830,42633
33420,9866
33420,9868
33420,9869
33420,42638
33420,9871
33420,42640
33420,42644
33420,42646
33420,42647
404,9882
404,42651
404,9883
404,42653
404,9886
404,42657
404,9889
661,42665
661,42667
661,9901
661,9902
661,42672
661,42673
33078,9910
33078,9911
33078,42680
33078,9913
33078,9914
33078,42683
33041,42693
33041,9925
430,9929
430,9930
430,9933
430,42701
430,42702
430,42703
430,9935
430,42704
430,9937
430,42705
39,9942
39,9945
33414,9956
33414,9957
33414,42727
33414,9961
33414,42729
