A_id,B_id
32779,7071
32779,39839
32779,7072
32779,7073
32779,7074
32779,7075
612,7084
612,39853
612,7086
612,39854
612,7088
612,39856
276,39862
276,7095
276,39863
276,39864
276,39865
276,39866
276,39867
276,7099
707,39871
707,7104
707,7105
707,7106
707,39878
110,7117
110,39886
110,39888
110,39889
110,7123
110,39892
32774,39904
32774,7136
32774,7138
32774,7139
32774,39908
32774,7141
450,39914
450,7147
450,7148
450,39918
450,7150
377,7160
377,39928
377,7164
377,39933
377,7168
313,7173
313,7174
313,39943
313,7175
313,7176
313,7178
313,39946
313,7179
313,39947
32793,39960
32793,7196
32793,7197
32793,7198
443,7213
443,7215
443,39983
443,7216
289,39995
289,7227
289,7229
289,7230
289,39999
289,7234
289,40003
289,7236
289,40005
33068,40012
33068,40014
388,7265
388,7266
388,40037
388,40038
388,40039
388,7274
388,40043
388,40045
388,7279
388,7280
33170,7288
33170,7289
33170,40057
33170,7290
58,40065
58,7297
58,40066
432,7305
432,40074
33095,40078
33095,7311
33095,40079
33095,7313
33095,40081
691,7317
691,40085
691,40086
691,40087
691,7319
691,40088
691,7320
150,7325
150,40093
150,7326
150,40094
33197,7329
33197,40099
33197,7331
32945,7347
32945,40116
32945,40117
32945,40120
32945,7352
32945,40122
32945,40123
32945,40124
310,40135
310,40136
310,7369
310,40137
310,40138
62,40149
62,7382
62,7384
431,7386
431,7387
431,7388
431,7389
431,40158
113,40161
113,40163
113,7396
113,7398
151,40174
151,7406
151,7407
151,40176
151,7410
151,40178
151,40185
643,40198
643,40199
643,40200
643,40201
643,7434
643,40202
643,7435
643,40204
33418,7445
33418,40213
33418,40214
18,7458
18,7462
18,40230
32829,7467
32829,40236
32829,40237
32829,40238
372,7475
372,40244
372,40245
372,7477
372,7478
372,40246
372,40247
372,7480
372,7482
372,40250
700,7489
700,40257
700,40258
700,7492
700,40261
173,7506
173,7507
173,40275
173,40277
518,7520
518,7521
518,7522
518,7523
518,7524
518,40298
518,7531
518,7532
518,7533
518,40301
33048,40309
33048,40310
33048,40311
33048,7544
33048,40312
33048,7545
33048,40313
33048,40314
398,40316
398,40317
436,7558
436,40327
436,7560
436,40329
33259,7568
33259,7569
33259,40337
33259,40338
33259,7571
33259,40341
117,40351
117,7585
117,40353
117,40355
117,7587
117,40357
117,7589
117,7592
117,40361
117,40364
32775,7605
32775,7607
32775,40375
32775,7609
32775,7610
33292,40384
33292,40385
33292,40387
33292,40388
33292,40389
33292,7621
33292,40390
33292,40391
33292,7625
33292,40393
33243,7636
33243,40404
33243,40405
33243,40406
33243,7639
32831,7649
32831,40417
32831,7650
32831,40418
32831,7651
32831,40420
32831,7652
32831,7654
32831,7655
33188,40430
33188,40431
33188,7664
33188,40432
233,7681
233,40450
233,40451
233,40453
233,7686
233,40454
33221,40467
33221,40471
33221,40472
33221,7705
33221,40474
33221,7707
33221,40475
33221,40477
33221,40479
33221,40481
308,40489
308,7728
308,40496
308,40498
308,7731
335,40510
335,7747
335,40515
335,7749
335,7750
335,40519
335,7752
335,40520
335,7753
335,40522
202,7758
202,40527
202,40530
202,40531
202,7763
202,40533
202,40537
202,40538
202,7770
214,40543
214,7776
214,40544
214,7778
214,7780
214,7781
214,40549
214,7783
214,40551
20,40558
20,7791
20,7792
20,40560
20,7793
20,40561
20,40562
33370,40570
33370,7803
33370,40571
33370,40572
33370,7804
33319,40578
33319,7811
33319,40581
33319,7813
33319,7815
33319,40583
33319,7816
33319,40585
33319,40587
33438,7823
33438,40593
33438,7825
33438,40595
33010,40605
33010,40606
33010,7838
33010,40607
33010,7840
32878,40616
32878,40617
32878,40618
32878,40619
32878,40622
32878,40624
32878,40626
32878,40627
32878,7859
32878,40628
708,40637
708,7869
708,40638
708,7870
32911,40645
32911,7878
32911,7879
32911,40649
114,7883
114,40651
114,7884
114,7885
114,40653
114,40655
114,7889
114,7890
33205,7895
33205,7896
33205,7897
33205,7898
33205,40667
33205,7899
33205,7900
33205,7901
33205,7906
32857,7919
32857,40688
356,40693
356,40694
356,7927
356,40697
356,40699
356,7933
356,40703
356,7937
33453,40708
33453,40709
33453,40710
33453,7942
33453,40711
33453,7947
536,40720
536,40721
32909,7963
32909,7964
32909,40733
32909,7965
220,7970
220,7971
220,40739
220,40741
220,7975
220,40743
220,7978
220,40747
714,7995
714,7999
714,40767
714,40771
496,40780
496,40782
496,8017
496,8018
496,40787
496,8019
399,8029
399,40797
497,40812
497,40815
497,8050
497,40820
497,8053
497,8055
497,8056
367,40831
367,8064
367,8065
367,8066
367,40835
367,40837
367,40839
367,40840
566,40850
566,8082
566,8083
566,40851
566,40852
566,8084
566,8087
384,8089
384,40859
384,40860
384,8093
384,40862
384,40863
33000,8100
33000,8101
33000,40869
33000,8102
33000,40871
33000,8103
33000,8104
33000,8105
33000,40873
33000,40874
33064,40884
33064,8116
33202,8129
33202,40897
33202,8130
33202,8133
33202,40901
33202,8134
33202,8135
33202,8136
33202,8139
33202,40908
33472,40915
33472,40916
33472,8149
33472,40917
33472,40918
520,8152
520,40922
520,40924
520,40925
520,8157
520,40926
520,8160
33175,40936
33175,40937
33175,40938
33175,40939
33175,8173
33276,40950
33276,8183
33276,40951
33276,40955
32798,8201
32798,8202
32798,40970
32798,8203
32798,8204
33282,40984
33282,40985
33282,8218
33282,8219
33282,8221
33282,8223
33282,40991
33353,40997
33353,40999
33353,8232
33353,41000
33353,8233
223,41013
223,8245
223,8246
434,8261
434,8262
434,41031
434,8264
434,41033
529,41044
529,41046
529,8280
529,41049
529,41050
529,8282
529,41051
721,41059
721,41061
721,8295
721,41064
721,8297
607,41078
607,8311
607,41080
457,8319
457,41087
457,8320
457,8321
32902,8326
32902,8327
32902,41096
32902,8329
32902,8330
32902,41098
32902,41099
32902,8332
32902,8333
32782,41109
32782,8342
382,8354
382,41124
382,41125
382,8357
382,8359
382,8360
382,41128
382,8362
382,8365
382,8368
33387,41146
33387,41147
33387,41148
33361,41160
33361,8395
33361,41167
33361,8400
33361,8401
33361,8403
33361,41172
33361,8405
33361,41174
33361,41177
33014,41184
33014,8416
33014,8417
33014,8419
33014,8421
33014,41190
33014,8424
33014,41193
100,8431
100,8432
100,8436
100,8437
100,8438
100,8441
100,8444
100,41213
100,8445
100,41214
502,8453
502,41222
502,8455
502,41223
502,8457
502,41225
502,8459
502,8461
502,41234
502,8466
38,8475
38,8477
38,41248
38,8482
33171,41252
33171,8486
33171,41255
33171,8487
33171,8490
554,41260
554,8492
554,41262
554,41263
554,8495
554,41265
554,8497
554,41267
554,41270
554,41272
32900,8515
32900,41283
32900,8516
32900,41285
32900,41288
32900,8523
32900,41291
32900,8525
32855,8535
32855,41304
32855,8536
33415,8544
33415,41313
33415,8545
33415,8546
33415,41315
33415,41317
33415,8550
33415,8551
33262,41327
33262,41329
33262,8562
33262,41331
33262,8565
33262,8566
33262,41334
33262,41337
33262,41338
33262,8570
33038,8586
33038,41356
33038,41357
33038,41358
33038,8591
33038,8593
32906,41367
32906,8600
32906,8601
32906,41370
32906,8603
32906,41372
32906,8605
32906,41374
32906,8606
451,41385
451,41386
451,8620
451,8621
451,41392
451,8626
451,41394
451,8630
451,41399
451,41401
33479,41408
33479,8644
576,8650
576,41418
576,41419
576,41420
576,8653
576,8659
576,41429
22,41431
22,8664
22,8665
33103,8681
33103,41452
33103,8685
32895,8689
32895,8690
32895,41459
32895,41461
32895,41462
32895,8694
219,8703
219,41474
219,8706
219,41476
383,8719
383,41489
383,8723
383,41491
383,8724
383,8727
474,8736
474,41506
474,8739
474,8740
474,41509
474,41510
474,41511
474,8745
474,41514
474,41515
254,8765
254,8766
254,8767
254,41535
254,41536
254,8768
254,8769
254,8770
254,41540
33411,8777
33411,41546
33411,8779
32794,41560
32794,8792
32794,41561
32794,8793
32794,41562
32794,41564
32794,8797
125,8804
125,8805
125,41573
125,8806
125,41576
125,8808
125,8813
194,41596
194,41597
194,8829
194,41598
194,41602
194,8834
32995,41613
32995,8847
33072,8860
33072,8861
33072,8862
33072,41633
33072,8865
33072,41637
33072,8871
33072,41639
33072,8875
33072,8876
480,8880
480,41648
480,41650
480,41652
480,41653
168,8896
168,8897
168,41666
168,41671
168,8903
168,41675
168,41676
705,8923
705,8925
705,8926
705,41694
705,8927
705,41695
705,41696
705,8929
156,8938
156,8941
156,41710
156,41711
156,8946
156,41716
156,8949
33054,41722
33054,41723
33054,8956
33054,8958
33054,8961
33054,41730
33176,41744
33176,41745
33176,41747
33176,41748
33176,8980
33176,41751
648,41755
648,41756
648,41757
648,8989
33164,8993
33164,41762
33164,41764
33164,8997
33164,41765
33164,41766
33164,41768
33164,41769
33164,9001
33164,9007
664,9013
664,41781
664,9014
664,9016
664,41786
664,9018
505,41795
505,41796
505,9028
505,41797
505,9030
505,41798
505,41799
505,9032
345,41802
345,9035
345,41805
720,9041
720,41810
720,9045
720,41814
331,41820
331,41822
331,41823
33449,9061
33449,41829
33449,41830
261,41836
261,41837
174,9075
174,41845
174,9079
174,41847
174,9080
174,41849
174,9083
174,41852
33245,41853
33245,41854
33245,41855
33245,41856
33245,41857
33245,9089
33245,9091
33245,41860
33245,9092
33245,9093
32955,41874
32955,9106
32955,41875
32955,9110
32955,41878
32955,41879
32955,41880
32955,9113
98,41891
98,9125
98,41894
98,9127
98,9129
98,41897
98,9131
98,41899
98,9133
33484,41903
33484,9135
33484,41904
33040,9146
33040,9147
426,41917
426,41918
426,9151
426,41921
426,9154
207,9161
207,41930
207,41931
207,41932
207,9165
207,9167
207,41936
207,41937
207,9169
460,41947
460,9180
460,41949
460,41951
74,9205
74,41974
74,9206
74,41975
74,9207
74,41976
33001,41990
33001,9223
33001,9226
33001,41995
33001,9228
33001,41996
33001,41999
33001,42002
167,9237
167,42005
167,9238
167,42007
167,42009
167,42012
167,9245
167,42015
710,9252
710,9253
710,9255
710,42024
710,9259
710,42033
710,9266
33468,9269
33468,9272
33468,42040
33468,9273
33468,9274
33468,9275
33468,9277
33468,9278
33468,9279
69,42056
69,42059
69,9292
69,42060
69,42062
69,9294
33132,9305
33132,42075
33132,9307
33132,9308
33132,42076
33132,42077
33132,9309
396,9315
396,42083
396,9316
396,9318
396,9319
396,42087
396,42089
396,42091
396,9324
33011,42097
33011,9329
33248,9344
33248,9345
318,9358
318,9360
318,9362
318,42131
318,42132
318,9365
318,9366
318,9367
318,9368
33179,9374
33179,42143
33179,9376
158,42154
158,9386
158,42155
158,42156
158,42157
158,9391
158,42159
158,9394
158,42163
32884,42169
32884,42172
293,9412
293,42182
293,42186
293,9418
293,42187
33303,9425
33303,9427
33303,42196
33303,9428
33303,42197
33303,9430
33303,9432
33303,42201
33303,42202
33303,9435
615,9439
615,42208
615,9440
33063,42213
33063,42214
33401,9450
33401,42219
33401,42221
33015,9463
33015,9465
33015,9467
33015,42238
33015,9471
33296,42243
33296,9475
70,42247
70,9480
70,42249
70,9482
70,9483
70,42252
70,9484
144,9497
144,9500
144,42269
144,9501
144,42270
144,9503
144,9505
144,42273
203,42284
203,9516
203,9517
203,42287
203,9520
203,42289
203,9521
203,42290
203,9523
33043,42305
33043,9538
33043,9540
33043,42309
33043,42310
33043,9542
33043,42312
33043,9545
33043,9548
176,42333
176,9565
176,9566
176,42337
176,9570
176,42339
421,42356
421,9591
421,9593
421,42363
421,42367
421,9602
421,42376
421,42377
32953,42382
32953,9614
32953,9617
32953,9618
32953,42386
676,42402
676,9634
676,42403
676,9637
676,42405
312,42413
312,9647
312,42416
312,9649
312,9651
312,42420
33343,9660
33343,42430
33143,42437
33143,9670
33143,42438
33405,9686
33405,9688
33405,9689
33405,9690
33405,42460
33405,9692
33405,9696
33405,42469
33395,42478
33395,42480
33395,9712
33395,42481
411,42491
411,9724
411,9725
411,42496
411,42497
411,42499
411,9732
411,9733
411,42502
411,42503
701,9753
701,9755
701,9756
701,9758
666,9770
666,9771
666,42539
666,9773
666,9774
666,9775
33313,9783
33313,9784
33313,9785
33313,42556
514,9796
514,42565
514,42566
514,42570
514,9802
514,9803
514,42571
514,42572
32814,9813
32814,42581
68,42588
68,42589
68,9822
68,42591
68,9824
68,9825
68,9826
68,42595
33167,9844
33167,42614
33167,9847
33167,42618
33167,9851
33167,42619
33167,9852
33167,42620
32913,42635
32913,9867
32913,42636
32913,9871
33100,42645
33100,9879
33100,42648
33100,42649
33100,9881
33100,9885
33100,42655
33100,42656
33100,42657
